match_id,date,team_1,team_2,elo_team_1,elo_team_2,elo_diff
1327274,2022-09-02,Pakistan,Hong Kong,1649.3067756269354,1462.9786395083242,186.32813611861116
1327276,2022-09-04,India,Pakistan,1710.868455934565,1654.4049889342214,56.4634670003436
1327277,2022-09-06,India,Sri Lanka,1699.257464492767,1456.8580279569728,242.39943653579417
1327280,2022-09-09,Pakistan,Sri Lanka,1666.0159803760193,1472.8869696945146,193.12901068150472
1333921,2022-09-10,Samoa,Vanuatu,1500.0,1485.9871475509235,14.01285244907649
1333920,2022-09-10,Cook Islands,Fiji,1500.0,1500.0,0.0
1333923,2022-09-11,Samoa,Fiji,1489.5968962366105,1510.0,-20.40310376338948
1327281,2022-09-11,Sri Lanka,Pakistan,1487.9360366956325,1650.9669133749014,-163.03087667926889
1333922,2022-09-11,Vanuatu,Cook Islands,1496.390251314313,1490.0,6.390251314312991
1333925,2022-09-13,Vanuatu,Fiji,1486.2063458338403,1519.4134256012856,-33.20707976744529
1333924,2022-09-13,Samoa,Cook Islands,1480.183470635325,1500.1839054804727,-20.000434845147765
1333926,2022-09-14,Samoa,Vanuatu,1470.7584943876368,1497.1592226469315,-26.400728259294738
1333927,2022-09-14,Fiji,Cook Islands,1508.4605487881943,1509.608881728161,-1.1483329399666218
1332496,2022-09-15,Botswana,Uganda,1464.6426833956457,1573.1799190402487,-108.53723564460302
1333928,2022-09-15,Fiji,Samoa,1498.4936003467083,1461.5169092734175,36.976691073290795
1333929,2022-09-15,Vanuatu,Cook Islands,1506.4008077611509,1519.575830169647,-13.175022408496034
1332498,2022-09-16,Ghana,Mozambique,1498.2114656976125,1477.8953629883958,20.316102709216693
1332497,2022-09-17,Kenya,Tanzania,1492.4988502232513,1528.853924465098,-36.35507424184675
1332503,2022-09-18,Uganda,Mozambique,1580.1537730548087,1468.4794418746933,111.67433118011536
1332507,2022-09-18,Botswana,Ghana,1457.6688293810857,1507.627386811315,-49.95855743022935
1332504,2022-09-19,Botswana,Mozambique,1469.096923262972,1461.5873863760014,7.509536886970636
1332506,2022-09-19,Cameroon,Kenya,1459.3103419462116,1483.5414310140864,-24.23108906787479
1327503,2022-09-20,India,Australia,1683.2285227552252,1587.828255236511,95.40026751871414
1327228,2022-09-20,Pakistan,England,1636.5910582163897,1600.0793959800628,36.511662236326856
1332505,2022-09-20,Tanzania,Malawi,1537.8113436742633,1510.070609220461,27.74073445380236
1332501,2022-09-20,Ghana,Uganda,1496.1992929294288,1587.0458285535005,-90.84653562407175
1332509,2022-09-21,Botswana,Tanzania,1478.8808150690863,1547.014593556611,-68.13377848752475
1332508,2022-09-21,Kenya,Uganda,1492.8451327834036,1594.4890602883984,-101.64392750499474
1327229,2022-09-22,England,Pakistan,1611.126434536337,1625.5440196601155,-14.417585123778508
1332510,2022-09-22,Tanzania,Uganda,1555.0783037218991,1601.6442153202195,-46.56591159832033
1327504,2022-09-23,Australia,India,1600.5071064117044,1670.5496715800318,-70.04256516832743
1327230,2022-09-23,England,Pakistan,1601.5411679621513,1635.1292862343012,-33.58811827214981
1327505,2022-09-25,Australia,India,1592.4962190257068,1678.5605589660295,-86.06433994032272
1336031,2022-09-25,Bangladesh,United Arab Emirates,1413.2276324478432,1543.624347719846,-130.39671527200267
1327231,2022-09-25,Pakistan,England,1624.1655429704645,1612.504911225988,11.660631744476404
1336032,2022-09-27,Bangladesh,United Arab Emirates,1426.813924724386,1530.0380554433032,-103.2241307189172
1327232,2022-09-28,Pakistan,England,1633.8300489682968,1602.8404052281558,30.98964374014099
1327506,2022-09-28,South Africa,India,1633.2987574033007,1686.132881713988,-52.83412431068723
1327233,2022-09-30,Pakistan,England,1642.9404532240476,1593.730000972405,49.210452251642664
1327507,2022-10-02,India,South Africa,1694.6238078911065,1624.807831226182,69.81597666492439
1327234,2022-10-02,England,Pakistan,1605.1369953397661,1631.5334588566864,-26.39646351692022
1327508,2022-10-04,South Africa,India,1616.7906793242296,1702.640959793059,-85.8502804688294
1317482,2022-10-05,West Indies,Australia,1494.5650070460633,1584.9238962777483,-90.358889231685
1317483,2022-10-07,Australia,West Indies,1592.3802507890698,1487.1086525347419,105.27159825432796
1322334,2022-10-07,Pakistan,Bangladesh,1620.7751660141273,1439.7005163781298,181.0746496359975
1322335,2022-10-08,New Zealand,Pakistan,1623.350662474282,1625.9891043359019,-2.6384418616198673
1317486,2022-10-09,England,Australia,1615.8952881823252,1599.4397310046406,16.455557177684568
1322336,2022-10-09,Bangladesh,New Zealand,1434.4865780563553,1613.4266014757397,-178.9400234193845
1333931,2022-10-10,Japan,Indonesia,1500.0,1500.0,0.0
1333932,2022-10-11,Japan,Indonesia,1510.0,1490.0,20.0
1322337,2022-10-11,Pakistan,New Zealand,1635.913165334444,1618.6880448060804,17.225120528363732
1317487,2022-10-12,England,Australia,1625.4220130118554,1589.9130061751105,35.5090068367449
1322338,2022-10-12,New Zealand,Bangladesh,1629.1834178244144,1429.2251347260146,199.95828309839976
1322339,2022-10-13,Bangladesh,Pakistan,1424.419196535307,1625.41779231611,-200.99859578080304
1322340,2022-10-14,New Zealand,Pakistan,1633.989356015122,1630.20189991737,3.787456097752056
1336951,2022-10-15,Indonesia,South Korea,1500.5750112778453,1500.0,0.5750112778453058
1336952,2022-10-15,Japan,South Korea,1499.4249887221547,1490.0165501398476,9.408438582307099
1336953,2022-10-16,Indonesia,Japan,1510.5584611379977,1509.1542582648538,1.4042028731439586
1298135,2022-10-16,Namibia,Sri Lanka,1575.982029375672,1502.3118918541443,73.67013752152775
1298136,2022-10-16,United Arab Emirates,Netherlands,1517.1514637895593,1518.710475854746,-1.5590120651866073
1298137,2022-10-17,Scotland,West Indies,1493.670557615976,1480.049172319171,13.621385296804874
1298138,2022-10-17,Zimbabwe,Ireland,1477.450238396567,1455.0984927434183,22.351745653148782
1298139,2022-10-18,Namibia,Netherlands,1583.8928493464384,1528.6656041816445,55.227245164793885
1336955,2022-10-18,Japan,Indonesia,1519.1946742523335,1500.518045150518,18.67662910181548
1298140,2022-10-18,Sri Lanka,United Arab Emirates,1494.4010718833779,1507.1963354626605,-12.795263579282619
1336956,2022-10-18,South Korea,Indonesia,1480.2872805971485,1511.0550845580506,-30.76780396090203
1298141,2022-10-19,Scotland,Ireland,1503.2787033805507,1445.74094161999,57.53776176056067
1298142,2022-10-19,West Indies,Zimbabwe,1470.4410265545962,1486.8077895199954,-16.366762965399175
1298143,2022-10-20,Sri Lanka,Netherlands,1504.7691827674803,1540.2419180073082,-35.4727352398279
1298144,2022-10-20,United Arab Emirates,Namibia,1496.828224578558,1572.3165355207748,-75.48831094221669
1298145,2022-10-21,West Indies,Ireland,1480.9117517159116,1457.3820361767487,23.529715539162908
1298146,2022-10-21,Scotland,Zimbabwe,1491.637608823792,1476.33706435868,15.300544465112125
1298147,2022-10-22,New Zealand,Australia,1623.880348583688,1580.9314938168618,42.948854766826116
1298150,2022-10-23,Pakistan,India,1640.310907348804,1690.2190814212768,-49.908174072472775
1298149,2022-10-23,Ireland,Sri Lanka,1468.0582423312492,1515.7866372471583,-47.72839491590912
1298151,2022-10-24,Bangladesh,Netherlands,1419.6350889340472,1529.2244635276302,-109.58937459358299
1298153,2022-10-25,Sri Lanka,Australia,1524.4214803223379,1572.161402812225,-47.73992248988725
1298154,2022-10-26,Ireland,England,1459.4233992560696,1634.403525370104,-174.98012611403442
1298156,2022-10-27,South Africa,Bangladesh,1629.2125576960118,1432.688719458544,196.52383823746777
1298158,2022-10-27,Zimbabwe,Pakistan,1486.7771649565448,1631.7375806267812,-144.96041567023644
1298157,2022-10-27,India,Netherlands,1698.7924081432996,1516.1708330031333,182.62157514016621
1298161,2022-10-29,New Zealand,Sri Lanka,1632.6504395883246,1515.7869628525132,116.86347673581145
1298164,2022-10-30,India,South Africa,1703.9720944469507,1634.091048938587,69.88104550836374
1298163,2022-10-30,Netherlands,Pakistan,1510.9911466994822,1617.7916409418563,-106.80049424237404
1298162,2022-10-30,Bangladesh,Zimbabwe,1427.810228215969,1500.7231046414697,-72.91287642550083
1298165,2022-10-31,Australia,Ireland,1580.7959202820498,1474.0730967148447,106.72282356720507
1298167,2022-11-01,England,New Zealand,1619.753827911329,1639.4081995779197,-19.654371666590805
1298168,2022-11-02,Zimbabwe,Netherlands,1488.6547784892305,1503.9718144625356,-15.31703597330511
1298169,2022-11-02,India,Bangladesh,1691.9874472177532,1439.8785543682081,252.1088928495451
1298170,2022-11-03,Pakistan,South Africa,1624.810973178803,1646.0756961677844,-21.264722988981475
1298171,2022-11-04,New Zealand,Ireland,1628.8431039552925,1467.051727414489,161.7913765408034
1339205,2022-11-04,Italy,Germany,1541.0159588115396,1518.8608334980265,22.155125313513054
1339206,2022-11-04,Italy,Germany,1530.3791459698002,1529.4976463397659,0.881499630034341
1339208,2022-11-05,Germany,Spain,1539.5230178841705,1552.6851583606924,-13.162140476521927
1339207,2022-11-05,Italy,Spain,1520.3537744253956,1542.3065026332708,-21.952728207875225
1298173,2022-11-05,Sri Lanka,England,1509.029202862918,1630.3189235339562,-121.28972067103814
1298175,2022-11-06,Bangladesh,Pakistan,1436.082385831885,1635.42225799996,-199.3398721680751
1298176,2022-11-06,India,Zimbabwe,1695.7836157540764,1479.0953528304976,216.6882629235788
1298174,2022-11-06,Netherlands,South Africa,1513.5312401212684,1635.4644113466272,-121.93317122535882
1339209,2022-11-06,Spain,Germany,1551.6754918390836,1549.901673611592,1.7738182274915744
1339210,2022-11-06,Italy,Spain,1510.9847852195828,1561.6244376900668,-50.63965247048395
1298177,2022-11-09,New Zealand,Pakistan,1634.4961382375534,1640.2412055576021,-5.745067320048747
1298178,2022-11-10,India,England,1700.2467724000846,1636.9631532476847,63.28361915239998
1298179,2022-11-13,Pakistan,England,1650.075864297307,1648.764722736256,1.3111415610508175
1344783,2022-11-14,Bahrain,Canada,1488.151277600749,1517.313731079946,-29.162453479196984
1344782,2022-11-14,Saudi Arabia,Oman,1489.3835301215495,1480.9285116999124,8.455018421637078
1344785,2022-11-15,Oman,Bahrain,1491.171818663907,1478.9886748352887,12.183143828618313
1344784,2022-11-15,Canada,Saudi Arabia,1526.476333845406,1479.1402231575548,47.33611068785126
1344786,2022-11-16,Bahrain,Saudi Arabia,1489.3391902474693,1470.4942979534833,18.84489229398605
1344787,2022-11-16,Canada,Oman,1535.1222590494776,1480.8213032517265,54.30095579775116
1344789,2022-11-17,Canada,Bahrain,1543.571954386744,1498.7973219297057,44.77463245703825
1344788,2022-11-17,Saudi Arabia,Oman,1461.0361662712469,1472.3716079144601,-11.335441643213244
1343740,2022-11-17,Botswana,Rwanda,1470.8171049037983,1484.7206838179106,-13.903578914112359
1343741,2022-11-17,Lesotho,Mali,1470.4211183904713,1500.0,-29.578881609528707
1343744,2022-11-18,Rwanda,St Helena,1494.3207201287569,1500.0,-5.679279871243125
1343745,2022-11-18,Lesotho,Botswana,1481.2704161416657,1461.217068592952,20.053347548713646
1344791,2022-11-19,Oman,Bahrain,1482.045463391691,1510.07895221379,-28.03348882209889
1344790,2022-11-19,Canada,Saudi Arabia,1532.2903241026597,1451.362310794016,80.92801330864381
1344792,2022-11-20,Oman,Canada,1492.850585603259,1540.0022602617755,-47.15167465851641
1343750,2022-11-20,Rwanda,Kenya,1504.4841683858056,1485.6899777515825,18.794190634223014
1343749,2022-11-20,Mali,Kenya,1489.1507022488056,1496.230391031624,-7.079688782818494
1344793,2022-11-20,Bahrain,Saudi Arabia,1499.273830002222,1443.6503746349001,55.62345536732187
1322276,2022-11-20,India,New Zealand,1688.4452029115132,1624.6614794978486,63.783723413664575
1343753,2022-11-21,Kenya,Lesotho,1506.0266494069588,1470.6938744882973,35.33277491866147
1344794,2022-11-21,Saudi Arabia,Bahrain,1455.2378069445924,1487.6863976925297,-32.44859074793726
1344795,2022-11-21,Oman,Canada,1484.1994488616722,1548.6533970033624,-64.45394814169026
1343756,2022-11-22,Mali,Botswana,1479.354443873471,1471.7936102463204,7.560833627150487
1343757,2022-11-22,St Helena,Lesotho,1489.8365517429513,1461.707342125276,28.129209617675315
1343760,2022-11-24,St Helena,Malawi,1499.0286923851422,1500.8673593381131,-1.8386669529709252
1343761,2022-11-24,Rwanda,Seychelles,1493.943755105764,1489.9706492871978,3.9731058185661823
1343762,2022-11-24,Botswana,Kenya,1482.011194184815,1515.01318176998,-33.001987585165125
1343763,2022-11-24,Mali,Rwanda,1469.1368599349764,1503.8294049124022,-34.69254497742577
1343764,2022-11-25,Seychelles,Kenya,1480.0849994805596,1524.066154714802,-43.98115523424235
1343771,2022-12-01,Gambia,Eswatini,1500.0,1500.0,0.0
1343770,2022-12-01,Mozambique,Nigeria,1451.803494569887,1418.3288074521736,33.47468711771353
1343768,2022-12-01,Sierra Leone,Tanzania,1464.9841583159673,1546.4106103639426,-81.42645204797532
1343775,2022-12-02,Eswatini,Mozambique,1510.0,1440.8429858951754,69.15701410482461
1343774,2022-12-02,Cameroon,Sierra Leone,1450.0066401768943,1457.2858128480098,-7.279172671115475
1343773,2022-12-02,Ghana,Mozambique,1488.756061194531,1452.8076063950577,35.94845479947321
1343772,2022-12-02,Sierra Leone,Nigeria,1467.0763320666472,1429.2893161268853,37.787015939761886
1343777,2022-12-04,Nigeria,Eswatini,1440.3726457802657,1498.0353795001176,-57.662733719851985
1343778,2022-12-04,Ghana,Tanzania,1477.7250580458983,1554.1089558319002,-76.38389778600185
1343776,2022-12-04,Cameroon,Mozambique,1440.2161209582569,1463.8386095436904,-23.62248858543353
1343783,2022-12-05,Ghana,Sierra Leone,1469.8888139909836,1455.9930024132668,13.895811577716813
1343782,2022-12-05,Cameroon,Nigeria,1430.8949850778972,1452.0172402387943,-21.12225516089711
1343781,2022-12-05,Sierra Leone,Eswatini,1466.3927428979428,1486.390785041589,-19.998042143646217
1343780,2022-12-05,Mozambique,Tanzania,1473.15974542405,1561.9451998868149,-88.78545446276485
1343785,2022-12-06,Gambia,Sierra Leone,1490.0,1476.9676980104541,13.032301989545886
1343784,2022-12-06,Tanzania,Eswatini,1569.443959915157,1475.8158299290776,93.62812998607933
1343786,2022-12-06,Gambia,Tanzania,1479.6250760190774,1576.8125189971065,-97.18744297802914
1343791,2022-12-08,Mozambique,Gambia,1465.660985395708,1472.3516087232292,-6.69062332752128
1343788,2022-12-08,Ghana,Gambia,1459.4890735063077,1462.1590609047985,-2.6699873984907754
1343793,2022-12-09,Gambia,Cameroon,1452.0822140027915,1421.502184565669,30.580029437122448
1343794,2022-12-09,Ghana,Nigeria,1469.5659204083147,1461.4100407510225,8.15587965729219
1343795,2022-12-09,Tanzania,Cameroon,1584.0859862929547,1412.380082742125,171.7059035508296
1349124,2022-12-13,Tanzania,Rwanda,1589.510477093561,1512.834178690575,76.67629840298582
1349126,2022-12-14,Uganda,Rwanda,1610.311908678176,1505.0059551174447,105.30595356073127
1349128,2022-12-15,Uganda,Rwanda,1617.3704855951296,1497.9473782004911,119.42310739463846
1349129,2022-12-15,Uganda,Tanzania,1624.0624762793861,1597.3387006666912,26.723775612694908
1349379,2022-12-15,Singapore,Qatar,1433.4566439033972,1500.1344122979451,-66.67776839454791
1349131,2022-12-16,Rwanda,Tanzania,1491.2553875162346,1588.1063594664538,-96.85097195021922
1349380,2022-12-16,Qatar,Malaysia,1508.2384911255158,1515.0171109687867,-6.778619843270917
1349132,2022-12-18,Uganda,Tanzania,1633.2948174796236,1575.3887936043368,57.90602387528679
1349382,2022-12-18,Bahrain,Qatar,1476.7551581945193,1498.4335707358568,-21.678412541337593
1349383,2022-12-18,Malaysia,Singapore,1524.8220313584457,1425.3525650758265,99.46946628261912
1349133,2022-12-18,Rwanda,Tanzania,1503.9729533783516,1567.0402003360755,-63.06724695772391
1349384,2022-12-19,Singapore,Qatar,1418.1397873520625,1487.8104243337682,-69.67063698170568
1349134,2022-12-19,Uganda,Tanzania,1641.643410747885,1575.2446570859602,66.39875366192473
1349385,2022-12-19,Bahrain,Malaysia,1487.378304596608,1532.0348090822097,-44.65650448560177
1349136,2022-12-20,Tanzania,Rwanda,1587.1328350560664,1495.768496628467,91.36433842759948
1349137,2022-12-20,Rwanda,Uganda,1488.339188884809,1629.7552327777787,-141.4160438929698
1349386,2022-12-21,Singapore,Bahrain,1410.1186163754237,1478.656590586296,-68.53797421087233
1349139,2022-12-22,Uganda,Tanzania,1635.8957692005952,1594.5621427997244,41.3336264008708
1349388,2022-12-22,Malaysia,Singapore,1540.7565230925215,1402.066101199005,138.6904218935165
1349138,2022-12-22,Tanzania,Rwanda,1585.7462391639872,1482.1986524619924,103.54758670199476
1349140,2022-12-23,Uganda,Rwanda,1644.7116728363324,1475.093775900235,169.6178969360974
1349390,2022-12-23,Singapore,Qatar,1395.8585991322907,1495.831595310407,-99.97299617811632
1349391,2022-12-23,Malaysia,Bahrain,1546.964025159236,1486.7091057627147,60.254919396521245
1348640,2023-01-03,India,Sri Lanka,1696.6297100698177,1502.3849731491896,194.24473692062816
1348641,2023-01-05,Sri Lanka,India,1497.4579278802707,1701.5567553387366,-204.09882745846585
1348642,2023-01-07,India,Sri Lanka,1686.276209725045,1512.7384734939624,173.5377362310826
1348323,2023-01-12,Ireland,Zimbabwe,1461.3986931322281,1474.6321961844894,-13.233503052261312
1348324,2023-01-14,Zimbabwe,Ireland,1484.2514894380097,1451.7793998787079,32.47208955930182
1348325,2023-01-15,Ireland,Zimbabwe,1462.7113098572977,1473.3195794594199,-10.608269602122164
1348649,2023-01-27,New Zealand,India,1616.476972339544,1691.6591148493717,-75.1821425098276
1348650,2023-01-29,New Zealand,India,1628.607733840428,1679.5283533484878,-50.92061950805987
1348651,2023-02-01,India,New Zealand,1688.0731446177276,1620.0629425711882,68.01020204653946
1359786,2023-02-21,Argentina,Bermuda,1479.586355970122,1479.7161522600097,-0.12979628988773584
1359787,2023-02-22,Bermuda,Argentina,1489.7124164226557,1469.590091807476,20.12232461517965
1354801,2023-02-25,Isle of Man,Spain,1552.962427013672,1550.177145520189,2.7852814934828984
1359795,2023-02-25,Bermuda,Cayman Islands,1499.1338960716068,1440.3647936207124,58.76910245089448
1354800,2023-02-25,Isle of Man,Spain,1542.8822618854113,1560.2573106484497,-17.37504876303842
1359794,2023-02-25,Panama,Argentina,1489.3055859680617,1460.1686121585249,29.136973809536812
1359793,2023-02-26,Bermuda,Argentina,1507.4583353607727,1451.0052811673472,56.45305419342549
1354803,2023-02-26,Isle of Man,Spain,1533.3819395034766,1569.7576330303843,-36.37569352690775
1359792,2023-02-26,Panama,Bahamas,1498.4689169592393,1478.5507973440328,19.91811961520648
1354802,2023-02-26,Isle of Man,Spain,1524.425107310532,1578.714465223329,-54.28935791279696
1359789,2023-02-28,Bermuda,Panama,1515.847635846843,1487.8962546279317,27.951381218911365
1359788,2023-02-28,Cayman Islands,Bahamas,1432.0403543315465,1489.1234596753404,-57.08310534379393
1359799,2023-03-02,Cayman Islands,Panama,1443.6687125295186,1478.6990288671598,-35.030316337641125
1359798,2023-03-02,Argentina,Bahamas,1442.6159806812768,1477.4951014773683,-34.879120796091456
1359800,2023-03-04,Bahamas,Bermuda,1466.4945586458105,1525.044861607615,-58.55030296180462
1359802,2023-03-04,Argentina,Cayman Islands,1453.6165235128346,1454.6735633658968,-1.0570398530621787
1361770,2023-03-08,Kuwait,Malaysia,1541.769417884726,1535.246929850125,6.522488034600883
1361771,2023-03-08,Hong Kong,Bahrain,1457.8804262010383,1498.4262010718255,-40.54577487078723
1361772,2023-03-09,Malaysia,Bahrain,1545.4346400952809,1487.2644689247827,58.17017117049818
1351400,2023-03-09,England,Bangladesh,1658.802460244778,1431.2634382742428,227.53902197053526
1361773,2023-03-09,Hong Kong,Kuwait,1469.042158348081,1531.5817076395701,-62.53954929148904
1361774,2023-03-11,Kuwait,Bahrain,1519.8008670785136,1478.9232701584922,40.87759692002146
1361775,2023-03-11,Malaysia,Hong Kong,1553.7758388615714,1480.8229989091376,72.9528399524338
1351401,2023-03-12,England,Bangladesh,1643.052799902845,1447.013098616176,196.03970128666901
1361776,2023-03-12,Bahrain,Kuwait,1490.0944229666825,1508.6297142703233,-18.53529130364086
1362242,2023-03-12,Hong Kong,Malaysia,1492.8924260708695,1541.7064116998395,-48.81398562896993
1351402,2023-03-14,Bangladesh,England,1462.1243204774478,1627.9415780415732,-165.81725756412538
1339604,2023-03-25,South Africa,West Indies,1622.0922168635843,1470.235545561411,151.85667130217325
1339605,2023-03-26,West Indies,South Africa,1484.3477456070646,1607.9800168179308,-123.63227121086629
1355720,2023-03-27,Bangladesh,Ireland,1476.5647894918816,1453.016545552533,23.548243939348595
1339606,2023-03-28,West Indies,South Africa,1477.763211196511,1614.5645512284843,-136.80134003197327
1355721,2023-03-29,Bangladesh,Ireland,1485.888052487565,1443.6932825568497,42.19476993071521
1355722,2023-03-31,Bangladesh,Ireland,1494.6795251567364,1434.9018098876782,59.77771526905826
1322363,2023-04-05,Sri Lanka,New Zealand,1507.3555683696356,1611.9958087071607,-104.64024033752503
1322364,2023-04-08,Sri Lanka,New Zealand,1500.279478620844,1619.0718984559524,-118.79241983510838
1367722,2023-04-10,Portugal,Gibraltar,1502.9649596505,1384.6474114794673,118.31754817103274
1367724,2023-04-11,Gibraltar,Portugal,1377.9270525768432,1509.6853185531243,-131.7582659762811
1367723,2023-04-11,Gibraltar,Portugal,1371.5474450970737,1516.0649260328937,-144.51748093582
1339614,2023-04-14,Pakistan,New Zealand,1640.038126788785,1625.7800650524173,14.258061736367608
1339615,2023-04-15,Pakistan,New Zealand,1649.6279770046317,1616.1902148365705,33.43776216806123
1339616,2023-04-17,New Zealand,Pakistan,1607.1496705200677,1658.6685213211344,-51.51885080106672
1339618,2023-04-24,Pakistan,New Zealand,1647.1964629723648,1618.6217288688374,28.574734103527362
1367725,2023-05-04,Gibraltar,Portugal,1365.48261571051,1522.1297554194575,-156.64713970894763
1367726,2023-05-04,Portugal,Malta,1527.9036435983164,1547.46818338824,-19.56453978992363
1367729,2023-05-05,Portugal,Malta,1538.46616187067,1536.9056651158864,1.5604967547835713
1367727,2023-05-05,Gibraltar,Malta,1359.708727531651,1526.9505795209282,-167.24185198927717
1367728,2023-05-06,Gibraltar,Portugal,1374.18205475998,1548.4212474656283,-174.2391927056483
1367733,2023-05-06,Malta,Portugal,1512.4772522925991,1553.7882817839293,-41.311029491330146
1367730,2023-05-06,Gibraltar,Malta,1368.815020441679,1503.6607073796201,-134.84568693794108
1367732,2023-05-07,Gibraltar,Portugal,1382.512378936093,1562.6048266969083,-180.09244776081528
1367731,2023-05-07,Malta,Gibraltar,1489.9633488852062,1377.276616746996,112.68673213821012
1370783,2023-05-18,Denmark,Finland,1481.3833879817905,1512.6824986718027,-31.299110690012185
1370782,2023-05-18,Norway,Denmark,1454.349019932951,1492.2818197087256,-37.93279977577458
1370785,2023-05-19,Denmark,Sweden,1501.1943434923235,1480.6490059597245,20.545337532598978
1370787,2023-05-19,Finland,Denmark,1501.7840669448676,1490.6036894604201,11.18037748444749
1370790,2023-05-20,Finland,Norway,1491.4623808445392,1445.4364961493532,46.02588469518605
1379577,2023-06-10,Kenya,Uganda,1532.8069939454317,1650.1838101253757,-117.37681617994394
1380583,2023-06-10,Belgium,Germany,1556.4475254484491,1539.952727760609,16.49479768784022
1379580,2023-06-11,Botswana,Kenya,1472.958221239993,1546.0624495363124,-73.10422829631943
1380587,2023-06-11,Hungary,Czech Republic,1465.4391040144126,1519.8573892582576,-54.41828524384505
1379578,2023-06-11,Rwanda,Uganda,1469.6216386111917,1636.928354534495,-167.30671592330327
1380584,2023-06-11,Belgium,Germany,1545.9731233811453,1550.4271298279127,-4.45400644676738
1379586,2023-06-13,Rwanda,Botswana,1464.096459063124,1465.031818729298,-0.9353596661740085
1379589,2023-06-13,Uganda,Kenya,1642.4535340825626,1553.9888520470074,88.46468203555514
1379583,2023-06-14,Uganda,Botswana,1649.960951071864,1455.0048969790405,194.95605409282348
1379582,2023-06-14,Rwanda,Kenya,1474.1233808133816,1546.481435057706,-72.35805424432442
1379584,2023-06-15,Rwanda,Uganda,1466.176416014434,1654.8728075741208,-188.69639155968684
1379590,2023-06-15,Botswana,Kenya,1450.0930404767837,1554.4283998566536,-104.33535937986994
1379575,2023-06-17,Botswana,Uganda,1463.008923703261,1659.919408342896,-196.91048463963511
1379576,2023-06-17,Rwanda,Kenya,1461.1298152456586,1541.5125166301764,-80.38270138451776
1379581,2023-06-18,Kenya,Uganda,1549.2393317711976,1664.78969469676,-115.55036292556247
1379579,2023-06-18,Botswana,Rwanda,1458.138637349397,1453.4030001046374,4.735637244759573
1379587,2023-06-19,Uganda,Rwanda,1671.5813174752802,1463.5392942608885,208.04202321439175
1379585,2023-06-19,Botswana,Kenya,1448.0023431931459,1542.4477089926775,-94.4453657995316
1379592,2023-06-21,Uganda,Kenya,1676.21941556914,1549.794388492341,126.42502707679887
1381454,2023-06-23,Croatia,Bulgaria,1488.9908548009973,1441.1915134773649,47.79934132363246
1381455,2023-06-23,Bulgaria,Serbia,1452.5586742922205,1444.3507955892235,8.20787870299705
1381453,2023-06-23,Serbia,Turkey,1454.5869933894014,1464.0723003682112,-9.485306978809831
1381456,2023-06-24,Croatia,Turkey,1477.6236939861417,1453.7993590955048,23.82433489063692
1381458,2023-06-24,Turkey,Bulgaria,1464.4840058161649,1442.3224764920426,22.161529324122284
1381457,2023-06-24,Croatia,Serbia,1466.9390472654816,1464.859934662108,2.0791126033736873
1381451,2023-06-29,Austria,Germany,1574.0704548246622,1560.2989402396147,13.771514585047498
1381452,2023-06-30,Austria,Germany,1563.6742862292826,1570.6951088349942,-7.020822605711601
1384582,2023-07-10,France,Malta,1481.3843237241792,1496.8291036874864,-15.444779963307155
1384583,2023-07-10,Malta,France,1486.3848597750562,1491.8285676366095,-5.443707861553321
1384584,2023-07-11,Malta,Luxembourg,1496.5415294619302,1481.4094091492643,15.132120312665847
1384585,2023-07-11,France,Luxembourg,1481.6718979497355,1471.8446713968171,9.827226552918319
1384586,2023-07-12,Malta,Luxembourg,1506.1062672143773,1462.127446307219,43.97882090715825
1384587,2023-07-12,Luxembourg,France,1473.3865409544449,1491.3891230393335,-18.002582084888672
1384588,2023-07-12,France,Malta,1500.871430302282,1494.8471725671516,6.024257735130504
1384589,2023-07-13,Luxembourg,Malta,1463.9042336914963,1485.0205472682896,-21.116313576793345
1384591,2023-07-13,France,Romania,1510.698055601144,1563.0232063206943,-52.325150719550265
1384590,2023-07-13,Romania,Switzerland,1551.5284514784262,1498.7852172595542,52.743234218871976
1384594,2023-07-14,France,Switzerland,1522.192810443412,1510.2917345293208,11.90107591409128
1384593,2023-07-14,Malta,Romania,1494.413518162724,1540.0219342086596,-45.608416045935655
1384592,2023-07-14,Luxembourg,Switzerland,1454.511262797062,1520.6341411198987,-66.12287832283664
1384595,2023-07-15,Romania,Luxembourg,1528.716707195761,1446.3917823799716,82.32492481578947
1384597,2023-07-15,France,Luxembourg,1511.8504038528342,1458.7179124448785,53.13249140795574
1384596,2023-07-15,Malta,Switzerland,1505.7187451756224,1528.7536215369892,-23.03487636136674
1384600,2023-07-16,Malta,Switzerland,1496.3807724827677,1538.0915942298438,-41.710821747076125
1384599,2023-07-16,Luxembourg,Romania,1470.23537730573,1516.3905771308541,-46.1551998251241
1384598,2023-07-16,France,Malta,1500.3329389919827,1487.5755718036658,12.757367188316948
1383070,2023-07-20,Scotland,Germany,1481.1975082259273,1580.4930608176157,-99.29555259168842
1383068,2023-07-20,Austria,Jersey,1553.8763342466611,1548.456396088623,5.419938158038121
1383069,2023-07-20,Ireland,Italy,1446.6055719878675,1522.4320773894606,-75.82650540159307
1383073,2023-07-21,Scotland,Jersey,1493.980113088359,1558.6123817956293,-64.63226870727021
